gene	logFC	logCPM	LR	PValue	FDR	de_family	de_method	de_type	cell_type	perturbation	condition
Cdadc1	0.336340632174988	6.85385207744586	1.50598682113348	0.21975248460135	0.858570845348573	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Jmy	0.453371533384786	6.09683172267766	1.5057847882047	0.219783418685227	0.858570845348573	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Tmem178b	-0.191319352386583	10.0018874784446	1.50546781038104	0.219831962930552	0.858570845348573	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Sec23a	-0.459581223245692	6.21507685706508	1.50481151658258	0.219932513155848	0.858570845348573	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Pcbp3	0.405182585526003	6.71828416122931	1.50466443720467	0.219955054598607	0.858570845348573	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Fam76a	-0.459299539164031	6.24118789282681	1.50437927162594	0.219998767048703	0.858570845348573	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Clasrp	0.321885826697892	6.81032961786481	1.50382483896501	0.220083784604133	0.858570845348573	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Mink1	-0.316635978355689	7.1711408237615	1.50284979814984	0.220233394081915	0.858570845348573	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Snta1	-0.484336141865853	6.18093117051346	1.50106880094328	0.220506982656437	0.858570845348573	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Slc50a1	-0.462080888233158	6.45030176838888	1.49783835287241	0.221004266424707	0.858570845348573	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Ints8	-0.531831738944011	6.39110205775546	1.49767727346272	0.221029097488291	0.858570845348573	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Shisa4	0.400917934493258	6.59557322090617	1.49494849132813	0.221450257986963	0.858570845348573	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Dpyd	0.604322441935947	6.85814204021024	1.49335662473091	0.221696390055169	0.858570845348573	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Clpp	0.425910167752124	6.29063023700401	1.49285566954272	0.221773914689558	0.858570845348573	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Anapc4	-0.432965205012047	6.4084940613734	1.49223507721248	0.221869998583478	0.858570845348573	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Iffo1	0.444117702587764	6.07495873697276	1.49118182627656	0.222033183340164	0.858570845348573	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Ptprt	-0.258355851916844	9.67165497534146	1.48958383203825	0.222281041875543	0.858570845348573	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Sybu	-0.252576688951573	8.21495263887064	1.48919674869357	0.222341130643847	0.858570845348573	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Arnt	-0.327101478589015	7.14740685407426	1.488753275055	0.222409997040212	0.858570845348573	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Fam81a	-0.394593709001664	6.89319797983845	1.48819346749228	0.22249696522625	0.858570845348573	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Ap3m1	-0.553983120814126	6.2307825148669	1.48788170462023	0.222545416394626	0.858570845348573	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Vxn	-0.378216411194558	6.64757410107673	1.48726363287532	0.222641508468516	0.858570845348573	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Vwa8	0.281452195703015	7.54369251512042	1.48697173051216	0.222686908014312	0.858570845348573	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Cog6	-0.500506316737351	6.11399028510999	1.48441825078775	0.223084523409332	0.859346720457076	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Tex10	-0.418191741776528	6.44052148328317	1.48247851370646	0.223387138132623	0.859755599356514	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Arl8b	0.400709541777241	6.4105104918011	1.4768154339266	0.224273442669952	0.859768562796415	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Slitrk1	0.366597297543911	6.73903762308966	1.47473169808296	0.224600619680482	0.859768562796415	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Ccnl2	-0.326136476734013	7.25524706128204	1.47297430741943	0.224877000712673	0.859768562796415	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Ccdc30	-0.408641241746762	6.63934018136136	1.4720834931999	0.225017252924371	0.859768562796415	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Tgs1	-0.489992298632896	6.23880012051735	1.47073163257492	0.225230294041592	0.859768562796415	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Eef1g	-0.480931738083258	6.20420546811912	1.4703528725976	0.225290026611983	0.859768562796415	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Ptbp2	-0.298107544608548	7.48243708798017	1.46915336095983	0.22547932177947	0.859768562796415	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
C1ql3	0.44678485210303	6.54326534788022	1.4676173119345	0.225722004770573	0.859768562796415	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Sesn3	0.30354573397184	7.20694810128879	1.46741614300542	0.225753811003268	0.859768562796415	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Myh9	-0.413431230535427	6.56696743889366	1.46668681859508	0.225869167475436	0.859768562796415	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Rap1a	-0.38999425395807	6.55064015813361	1.46605911968591	0.225968506611532	0.859768562796415	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
BC005537	-0.481536943727037	6.36861075395542	1.46290559070384	0.226468376167459	0.859768562796415	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Elavl4	0.289884105035799	7.59474558754479	1.46211860179407	0.226593329685693	0.859768562796415	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Lhfp	0.317929395292675	7.70974932141118	1.46183188351646	0.226638873725131	0.859768562796415	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Ilrun	0.477606213579023	6.08388837886298	1.46152893367223	0.22668700803174	0.859768562796415	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Auts2	-0.212739164529293	10.928039912573	1.46149964940483	0.226691661525119	0.859768562796415	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Ivns1abp	-0.390354792929464	6.67813292148827	1.46100952574096	0.226769562948945	0.859768562796415	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
B4galnt1	-0.519671841092706	6.04351159952022	1.45636202376555	0.227509848977607	0.859768562796415	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
N4bp2l1	-0.403584883080553	6.70754306128589	1.45369583412145	0.227935849266396	0.859768562796415	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Gars	-0.418957528949474	6.51932250117305	1.45364175094047	0.227944500526952	0.859768562796415	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Slc2a3	-0.373262755070482	6.86288314955723	1.4526948876183	0.228096026793729	0.859768562796415	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Scarb2	-0.465709398915201	6.18179681178566	1.45191878356254	0.22822031685899	0.859768562796415	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Zfp804a	0.50577418780737	7.86002691548706	1.45181821664448	0.22823642822362	0.859768562796415	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Slc12a5	0.287589297779326	7.4982024395124	1.451624851569	0.228267410199976	0.859768562796415	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Hdac9	-0.253722061246233	10.2950433940421	1.45140684218797	0.228302346885154	0.859768562796415	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Trim37	-0.291205467510423	7.18961010574453	1.44899520721155	0.228689248448597	0.860485082726619	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Arc	0.387500389140625	6.81505703996128	1.44471327611628	0.229378150152784	0.862016019080484	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Tsnax	-0.442815923867682	6.78771998391845	1.44089185785002	0.229995072985461	0.862016019080484	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Usp9x	0.217240633124686	8.23372910589742	1.43839889851564	0.230398609262059	0.862016019080484	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Rc3h1	0.378301390148067	6.5781137405434	1.4347251389409	0.230994838628532	0.862016019080484	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Ift122	-0.54245758109118	5.88959462513396	1.4334556713755	0.231201298029686	0.862016019080484	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Ppp6r2	-0.349337140821621	7.16537355835311	1.43256925048173	0.231345592729222	0.862016019080484	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Il31ra	-0.566593485356447	6.82797899876182	1.43250906198734	0.231355394360689	0.862016019080484	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Eps15l1	-0.350316864859228	7.00063724410933	1.43198603125937	0.231440590443759	0.862016019080484	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Faah	0.331647549294739	7.08702041674897	1.43105279081631	0.231592699307128	0.862016019080484	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Rragb	-0.442392439492466	6.28738833599873	1.42783228033257	0.232118537481241	0.862016019080484	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Zfp207	0.278048103706016	7.31203645964447	1.42465240831903	0.232639154823158	0.862016019080484	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Psd	0.432498015846162	6.13414703228699	1.42398084491555	0.232749285269022	0.862016019080484	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Mga	-0.324646307037582	7.05922287056566	1.42333507265733	0.232855245581255	0.862016019080484	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Rtn3	-0.181293962640084	9.44415599584519	1.42324636542749	0.232869805488954	0.862016019080484	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Cdk13	0.311933268344506	7.7269010945698	1.42323921021961	0.232870979952607	0.862016019080484	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Ap1g1	0.337440745286019	6.69683020826127	1.42310727899897	0.232892636569705	0.862016019080484	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Sdf4	-0.446094583505293	6.42641859718474	1.42239408793852	0.233009749589267	0.862016019080484	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Zeb1	-0.312674506007778	7.79867513403322	1.42037528326843	0.233341643175252	0.862016019080484	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Ppm1h	-0.259715732000895	8.55990709614556	1.42004452092401	0.233396075288973	0.862016019080484	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Cdh2	-0.208836927752939	8.50696514226902	1.41949730714186	0.233486161562813	0.862016019080484	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Csnk2a2	0.421547595475351	6.37999901681365	1.41908254177488	0.233554471219603	0.862016019080484	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Ide	-0.422501113027611	6.33401416422719	1.41897285659691	0.233572539824617	0.862016019080484	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Bhlhe40	-0.430792952419101	6.40879547781916	1.41864336374428	0.233626827840369	0.862016019080484	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Col25a1	-0.41732770665652	6.88131986170088	1.41689308417209	0.233915463819989	0.862353891892395	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Slc38a9	0.360180427827211	6.71284832062749	1.41311523848023	0.234539933598353	0.863030470596536	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Lrrfip1	-0.250741172426035	7.84948698836697	1.41292704843528	0.234571093690948	0.863030470596536	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Ece1	-0.447328874661384	6.29045543856505	1.41068494387578	0.23494272194842	0.863030470596536	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Gmds	-0.273020657444535	7.67136208586511	1.41007477392442	0.235043980741143	0.863030470596536	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Epha10	-0.379367132567143	7.13018872654292	1.40804243161324	0.235381632706723	0.863030470596536	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Zscan26	0.361728414950303	6.68623942010861	1.40797493829165	0.235392856069468	0.863030470596536	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Tnfrsf19	-0.536928980880285	5.96866530848894	1.40573596499903	0.235765539041009	0.863030470596536	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Nrg2	-0.332094127433679	7.47422390944095	1.40558077245972	0.235791397710644	0.863030470596536	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Syncrip	-0.444745916449526	6.24355366550169	1.40508541565534	0.235873958599967	0.863030470596536	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Plppr3	-0.518370904075832	5.9613913844102	1.40286772716816	0.236244009211599	0.863246348386592	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Arhgap21	-0.243613260768118	8.19589406709526	1.39980007157983	0.236757048032972	0.863246348386592	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Oxr1	-0.219616220415827	10.6748460046495	1.39924784568681	0.236849546365209	0.863246348386592	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Atxn7	-0.344873695557213	6.93146583546824	1.39902592917877	0.236886729915893	0.863246348386592	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Sec11a	0.36782177214386	6.51230013927442	1.39883157077455	0.236919301739556	0.863246348386592	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Sik3	-0.270018459892674	8.01442493847979	1.39521066506736	0.237527110212268	0.864725573993279	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Rrn3	-0.497229707708715	6.04299570143701	1.39305669728449	0.237889574196872	0.864725573993279	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Lrrfip2	-0.339342356561969	6.93327493074063	1.39288736937198	0.237918096683708	0.864725573993279	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Lrfn5	-0.204658342117574	11.0353161764022	1.39151183126462	0.238149953395248	0.86478526670141	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Arf4	0.42478355930468	6.18209019624411	1.39044620690737	0.23832976043005	0.86478526670141	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Ncoa1	-0.259329710838106	7.72164866257772	1.38801402638471	0.238740769491919	0.86492717520225	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Usp29	-0.387291988786278	6.86347496290425	1.3872083901942	0.238877101929492	0.86492717520225	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Msantd2	0.424059281260474	6.31181466269847	1.38601206923169	0.239079721793183	0.86492717520225	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Cadm2	0.149288767155863	12.2411198819419	1.38540387838782	0.239182810580043	0.86492717520225	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Mtor	-0.406877612424874	6.38907758287674	1.3836063949295	0.239487801051041	0.86492717520225	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Taf2	-0.40682020479556	6.39532201683839	1.38321199636364	0.239554784356748	0.86492717520225	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Nmnat2	-0.240642123431621	8.11621109427798	1.38179464468991	0.239795690486193	0.865083216461319	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Nrp2	-0.47989472009409	6.3632050791987	1.37838329509366	0.240376723021257	0.865761903580207	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Ubtd2	0.392917479628885	6.49679431673076	1.37783565921536	0.240470157557443	0.865761903580207	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Ints10	-0.386213664228778	6.60662600569984	1.37720771630728	0.240577347978412	0.865761903580207	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Lrp8	-0.451909577030898	6.22605935914288	1.37489135073793	0.240973256519828	0.865840218836516	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Ocrl	-0.330702599425524	7.09371570432836	1.37476524853393	0.240994832390968	0.865840218836516	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Nme7	-0.446792852011484	6.21802112833264	1.36985059523807	0.241837555164198	0.866985896027099	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Ube2r2	-0.42326641944656	6.45829575916914	1.36845291096549	0.2420778729207	0.866985896027099	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
B230209E15Rik	-0.248538901412334	7.99977858596955	1.36783563140949	0.242184100495015	0.866985896027099	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Sh3bp5	-0.410452049192514	6.42294309070118	1.36685565359903	0.242352861396426	0.866985896027099	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Ube2ql1	0.368478491021973	6.37121988951723	1.36406963928164	0.242833420926733	0.866985896027099	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Arl13b	-0.482104651476703	6.10212059300155	1.36294298618322	0.243028086921916	0.866985896027099	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Zfp512	-0.477879097519715	6.17061303879621	1.36229645088192	0.243139882820023	0.866985896027099	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Sec24b	-0.324355970932999	7.48094692154392	1.36223530996353	0.243150458268819	0.866985896027099	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Rock2	-0.22243635612686	8.67709909269337	1.36186760379993	0.243214071653626	0.866985896027099	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Lpcat4	-0.404068777079382	6.67416806752758	1.35985236070773	0.243563070402453	0.866985896027099	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Herc2	-0.225185914490928	8.16189788421169	1.35681525556796	0.244090189037307	0.866985896027099	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Ccbe1	-0.443345551696944	7.60709243038366	1.35529101779285	0.244355259464793	0.866985896027099	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Mtmr1	-0.367722669556553	6.5982304612401	1.35470856648597	0.244456642576229	0.866985896027099	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Orc4	-0.308549758304087	7.32055471657218	1.35453450982275	0.244486949328716	0.866985896027099	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Kcnab1	-0.259403990041493	8.71382854160586	1.3537853215125	0.244617450377537	0.866985896027099	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Marchf11	-0.425774553195601	6.55901905724855	1.35308521478506	0.244739478757854	0.866985896027099	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Asap2	0.245802976389275	7.42580531956978	1.35282732734124	0.244784447181433	0.866985896027099	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Nlk	-0.21170151734648	9.27268752390304	1.35109540522313	0.245086707864221	0.866985896027099	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Chn1	0.198089425853013	9.11301640783584	1.35014657045433	0.24525249480013	0.866985896027099	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Prdx6	-0.484269044737371	6.02737327298427	1.3483203900357	0.245571963215475	0.866985896027099	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Arid2	-0.38625904176872	6.76004708386027	1.34810102348661	0.245610372953844	0.866985896027099	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Rab7	0.377087024927742	6.55008856921975	1.34679075861345	0.245839945193633	0.866985896027099	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Relch	-0.255848311471383	7.69978944275911	1.34611057624808	0.245959223694492	0.866985896027099	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Klf12	0.29165422178767	7.6700847067597	1.3421218808689	0.246660116644407	0.866985896027099	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Rab1a	0.38760102756742	6.24078582945214	1.34148673022642	0.246771950454632	0.866985896027099	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Adap1	-0.443171027675619	6.21746269938304	1.34070080274588	0.246910418055874	0.866985896027099	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Zfp266	-0.400868542443698	6.44122252674399	1.33875857439646	0.247253014798627	0.866985896027099	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
