gene	logFC	logCPM	LR	PValue	FDR	de_family	de_method	de_type	cell_type
Slc22a6	-2.8068236104475	-3.6619178112481	2.37203490192321	0.123525940057855	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
Ube2a	-0.239118500703476	3.03122203126388	2.37201395228581	0.123527597538396	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
Six5	-2.80594676380913	-3.66201805422652	2.37102268059716	0.123606052583803	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
E2f8	-2.80594676380913	-3.66201805422652	2.37102268059716	0.123606052583803	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
Pldi	-2.80594676380913	-3.66201805422652	2.37102268059716	0.123606052583803	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
Gm49007	-2.80594676380913	-3.66201805422652	2.37102268059716	0.123606052583803	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
Ankk1	-2.80594676380913	-3.66201805422652	2.37102268059716	0.123606052583803	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
Gm36670	-2.80594676380913	-3.66201805422652	2.37102268059716	0.123606052583803	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
Mpzl2	-2.80594676380913	-3.66201805422652	2.37102268059716	0.123606052583803	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
Lnp1	-2.80594676380913	-3.66201805422652	2.37102268059716	0.123606052583803	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
Gm4847	-2.80594676380913	-3.66201805422652	2.37102268059716	0.123606052583803	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
Aqp3	-2.80594676380913	-3.66201805422652	2.37102268059716	0.123606052583803	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
Gm33347	-2.80594676380913	-3.66201805422652	2.37102268059716	0.123606052583803	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
Gm38947	-2.80594676380913	-3.66201805422652	2.37102268059716	0.123606052583803	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
Gm44739	-2.80594676380913	-3.66201805422652	2.37102268059716	0.123606052583803	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
Olfr559	-2.80594676380913	-3.66201805422652	2.37102268059716	0.123606052583803	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
Gm17196	-2.80594676380913	-3.66201805422652	2.37102268059716	0.123606052583803	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
Defb15	-2.80594676380913	-3.66201805422652	2.37102268059716	0.123606052583803	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
Gm45334	-2.80594676380913	-3.66201805422652	2.37102268059716	0.123606052583803	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
Gm49035	-2.80594676380913	-3.66201805422652	2.37102268059716	0.123606052583803	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
Gm11571	-2.80594676380913	-3.66201805422652	2.37102268059716	0.123606052583803	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
Prl5a1	-2.80594676380913	-3.66201805422652	2.37102268059716	0.123606052583803	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
Gm28564	-2.80594676380913	-3.66201805422652	2.37102268059716	0.123606052583803	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
Gm30567	-2.80594676380913	-3.66201805422652	2.37102268059716	0.123606052583803	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
Gm10832	-2.80594676380913	-3.66201805422652	2.37102268059716	0.123606052583803	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
Gm50312	-2.80594676380913	-3.66201805422652	2.37102268059716	0.123606052583803	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
Incenp	0.235230048808826	2.99037307619644	2.37088558637997	0.123616907375088	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
Olfr228	-1.89765966027811	-3.11706439288699	2.37041672573542	0.123654038633213	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
Fcrla	0.379274682432332	0.110656807146035	2.37019358676186	0.123671714395074	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
Abcb6	-0.211957670533725	3.56997951794331	2.36989783067507	0.123695146780952	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
Cdc34b	-1.50478332106628	-2.87032946386816	2.36980589698712	0.123702431576285	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
Bmpr2	-0.17391525513402	7.29179024805631	2.3692113978827	0.123749550988053	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
Usp29	-0.187648448874039	7.47030671786491	2.3690777296205	0.123760148145369	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
Trim26	0.416200070088887	3.11720885882575	2.36754428715938	0.12388179083321	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
Zfp318	-0.311020612367653	5.97002864003279	2.36732332711965	0.123899329765996	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
Znhit2	-0.265067882955157	1.91245477681908	2.36700823416444	0.123924345364914	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
Me3	-0.174660362246695	9.12498421983249	2.36689683436197	0.123933190867218	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
Rsf1	-0.159734497736222	6.94063665874921	2.36677074928063	0.123943203273422	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
Shc2	-0.231036839866466	5.29366203556441	2.36668869096381	0.123949720000145	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
Foxp1	-0.165087527987116	8.19850072666125	2.36646009429489	0.123967876192853	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
Xlr5a	0.57066614940483	2.22732320340003	2.36628198181153	0.12398202474704	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
Fbn1	0.286153766427855	3.48698192109203	2.36542443988271	0.124050169597453	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
Derl2	-0.242233498903813	4.01945063932111	2.36524035042784	0.124064803746853	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
Gm47095	0.653730963771875	-0.869775332457235	2.36513505426349	0.124073175103163	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
Gm26648	-0.573082749021508	0.404507132949261	2.36430303778435	0.124139344931854	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
Slc9a2	0.341369605837384	1.47433434443279	2.3640799615069	0.124157092729486	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
Borcs5	0.263217784892736	5.09083915869894	2.36375788566373	0.124182721835565	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
Gm28187	-2.80055083682836	-3.66279791768007	2.36372423387855	0.124185400007006	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
1110015O18Rik	-2.80055083682836	-3.66279791768007	2.36372423387855	0.124185400007006	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
She	-2.80055083682836	-3.66279791768007	2.36372423387855	0.124185400007006	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
Gm12746	-2.80055083682836	-3.66279791768007	2.36372423387855	0.124185400007006	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
Nphs1os	-2.80055083682836	-3.66279791768007	2.36372423387855	0.124185400007006	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
1700021A07Rik	-2.80055083682836	-3.66279791768007	2.36372423387855	0.124185400007006	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
Gm36208	-2.80055083682836	-3.66279791768007	2.36372423387855	0.124185400007006	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
3930402G23Rik	-2.80055083682836	-3.66279791768007	2.36372423387855	0.124185400007006	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
Atp4b	-2.80055083682836	-3.66279791768007	2.36372423387855	0.124185400007006	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
4930579M01Rik	-2.80055083682836	-3.66279791768007	2.36372423387855	0.124185400007006	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
Gm45774	-2.80055083682836	-3.66279791768007	2.36372423387855	0.124185400007006	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
Gm47775	-2.80055083682836	-3.66279791768007	2.36372423387855	0.124185400007006	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
Gm49688	-2.80055083682836	-3.66279791768007	2.36372423387855	0.124185400007006	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
Gm28887	-2.80055083682836	-3.66279791768007	2.36372423387855	0.124185400007006	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
2700046A07Rik	-2.80055083682836	-3.66279791768007	2.36372423387855	0.124185400007006	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
1700120E14Rik	-2.80055083682836	-3.66279791768007	2.36372423387855	0.124185400007006	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
C3ar1	-1.7665805541555	-3.18157057412692	2.36299884957665	0.124243145182298	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
Fgd1	-0.30176618263978	3.89142142532619	2.36277579797462	0.124260907492238	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
Bcl10	0.259468838414878	3.39022031807777	2.36228367220628	0.12430010700952	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
Prkd2	0.227341451668369	2.69281962711457	2.36145864064433	0.124365854431714	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
P2ry12	-0.312635427944714	2.44355812367985	2.36110371124971	0.124394150916708	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
Det1	0.24594608312777	2.46599434669289	2.35994964528719	0.124486207404341	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
Arhgap12	0.181684884083951	5.25989380743615	2.35986329647164	0.12449309823974	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
Gm44618	0.417496438397264	1.15225077997152	2.35961454608343	0.124512951464517	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
Foxm1	-0.758735034249251	-1.77084259240643	2.3585632600007	0.124596895374193	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
Plgrkt	0.173203570375694	4.86112929781649	2.35749708191817	0.124682092590304	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
Bysl	-0.218638551698006	3.15356644363119	2.35730078666548	0.124697785397787	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
C030007H22Rik	-2.79517043043952	-3.66357742780836	2.35646700571384	0.12476446639908	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
Gm28641	-2.79517043043952	-3.66357742780836	2.35646700571384	0.12476446639908	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
9230111E07Rik	-2.79517043043952	-3.66357742780836	2.35646700571384	0.12476446639908	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
Gm42695	-2.79517043043952	-3.66357742780836	2.35646700571384	0.12476446639908	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
2310081O03Rik	-2.79517043043952	-3.66357742780836	2.35646700571384	0.12476446639908	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
Gm34648	-2.79517043043952	-3.66357742780836	2.35646700571384	0.12476446639908	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
Klf14	-2.79517043043952	-3.66357742780836	2.35646700571384	0.12476446639908	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
Gm16237	-2.79517043043952	-3.66357742780836	2.35646700571384	0.12476446639908	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
Gm41102	-2.79517043043952	-3.66357742780836	2.35646700571384	0.12476446639908	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
Gm49025	-2.79517043043952	-3.66357742780836	2.35646700571384	0.12476446639908	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
Gm47559	-2.79517043043952	-3.66357742780836	2.35646700571384	0.12476446639908	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
Gm11379	-2.79517043043952	-3.66357742780836	2.35646700571384	0.12476446639908	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
Insm2	-2.79517043043952	-3.66357742780836	2.35646700571384	0.12476446639908	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
9430078K24Rik	-2.79517043043952	-3.66357742780836	2.35646700571384	0.12476446639908	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
Gm46516	-2.79517043043952	-3.66357742780836	2.35646700571384	0.12476446639908	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
Gm49767	-2.79517043043952	-3.66357742780836	2.35646700571384	0.12476446639908	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
Cyp4f40	-2.79517043043952	-3.66357742780836	2.35646700571384	0.12476446639908	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
Cenpe	0.431206424335586	0.184635053991772	2.35573812142801	0.124822790814133	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
Gm15156	-0.685410056017026	-1.2162811790585	2.35559738322825	0.124834055998039	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
Gm36602	-1.27633569437281	-2.66467251332976	2.35455217777624	0.124917753289192	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
Zfp641	0.314987984710962	3.52894492392134	2.35437684895712	0.124931799262095	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
Dnajc16	-0.276739973909933	4.71862640934655	2.35410671542668	0.124953443680571	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
Uxs1	-0.161759094651638	6.14103315405491	2.35399984540424	0.12496200777895	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
Fads3	-0.318751673293207	4.10607878076063	2.35380335999689	0.124977754965666	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
Dedd	-0.244159698063922	3.64652056443219	2.35360819495426	0.124993398514949	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
Eci2	0.293698940060048	2.63984242789092	2.35143806636551	0.12516749288498	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
Tmem150c	-0.262274622432608	5.71058470696792	2.35055132713806	0.125238707340612	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
Naip1	-0.56873399703894	-0.430530258136968	2.35033909733172	0.1252557582947	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
Kif1a	-0.224322058420804	7.53448620444842	2.34999451720486	0.1252834480241	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
Gm1720	1.39553566096786	-2.5569085094148	2.3496514108823	0.125311026079706	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
9130604C24Rik	1.45622505854345	-2.46053529581913	2.34944600588869	0.125327539263624	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
9930111H07Rik	-2.78980548577492	-3.66435658486333	2.34925068055763	0.125343244353166	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
Fcamr	-2.78980548577492	-3.66435658486333	2.34925068055763	0.125343244353166	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
Gm13383	-2.78980548577492	-3.66435658486333	2.34925068055763	0.125343244353166	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
1700018G05Rik	-2.78980548577492	-3.66435658486333	2.34925068055763	0.125343244353166	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
Fnd3c2	-2.78980548577492	-3.66435658486333	2.34925068055763	0.125343244353166	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
Amy2a1	-2.78980548577492	-3.66435658486333	2.34925068055763	0.125343244353166	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
Rnf183	-2.78980548577492	-3.66435658486333	2.34925068055763	0.125343244353166	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
Gm12840	-2.78980548577492	-3.66435658486333	2.34925068055763	0.125343244353166	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
Vmn1r54	-2.78980548577492	-3.66435658486333	2.34925068055763	0.125343244353166	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
1700015O11Rik	-2.78980548577492	-3.66435658486333	2.34925068055763	0.125343244353166	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
Gm38997	-2.78980548577492	-3.66435658486333	2.34925068055763	0.125343244353166	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
Olfr592	-2.78980548577492	-3.66435658486333	2.34925068055763	0.125343244353166	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
Gm33263	-2.78980548577492	-3.66435658486333	2.34925068055763	0.125343244353166	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
Gm48924	-2.78980548577492	-3.66435658486333	2.34925068055763	0.125343244353166	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
Olfr726	-2.78980548577492	-3.66435658486333	2.34925068055763	0.125343244353166	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
Gm17078	-2.78980548577492	-3.66435658486333	2.34925068055763	0.125343244353166	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
4930568E12Rik	-2.78980548577492	-3.66435658486333	2.34925068055763	0.125343244353166	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
Gm20745	-2.78980548577492	-3.66435658486333	2.34925068055763	0.125343244353166	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
Gm27216	-2.78980548577492	-3.66435658486333	2.34925068055763	0.125343244353166	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
Gm12352	-2.78980548577492	-3.66435658486333	2.34925068055763	0.125343244353166	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
H3c1	-2.78980548577492	-3.66435658486333	2.34925068055763	0.125343244353166	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
Gm47127	-2.78980548577492	-3.66435658486333	2.34925068055763	0.125343244353166	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
Gm4035	-2.78980548577492	-3.66435658486333	2.34925068055763	0.125343244353166	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
Gm47418	-2.78980548577492	-3.66435658486333	2.34925068055763	0.125343244353166	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
4833405L11Rik	-2.78980548577492	-3.66435658486333	2.34925068055763	0.125343244353166	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
Gm37944	-2.78980548577492	-3.66435658486333	2.34925068055763	0.125343244353166	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
Fignl2	-2.78980548577492	-3.66435658486333	2.34925068055763	0.125343244353166	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
Gm9918	-2.78980548577492	-3.66435658486333	2.34925068055763	0.125343244353166	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
Tssk1	-2.78980548577492	-3.66435658486333	2.34925068055763	0.125343244353166	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
Gm49715	-2.78980548577492	-3.66435658486333	2.34925068055763	0.125343244353166	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
Gm26676	-2.78980548577492	-3.66435658486333	2.34925068055763	0.125343244353166	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
Gm5096	-2.78980548577492	-3.66435658486333	2.34925068055763	0.125343244353166	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
Myo9a	-0.15487275249386	8.4943932160113	2.34924782488865	0.12534347397881	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
Rap2c	-0.237090465698079	2.84975205840137	2.3490097592689	0.125362618587677	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
Phka2	0.220633277422009	5.9103383785566	2.34888681196293	0.125372506957847	0.468756721516504	pseudobulk	edgeR	LRT	Deep_layer_neurons
Poc1b	0.220249051476777	3.75885460795186	2.34796371260746	0.125446777412886	0.468825666197842	pseudobulk	edgeR	LRT	Deep_layer_neurons
Veph1	0.625001631621041	-0.876643532937653	2.34791147033072	0.125450982168091	0.468825666197842	pseudobulk	edgeR	LRT	Deep_layer_neurons
Gm12301	-0.576806912607731	-0.494432943985169	2.34783556670876	0.125457091601852	0.468825666197842	pseudobulk	edgeR	LRT	Deep_layer_neurons
Zic5	1.5658728942576	-3.24139208360419	2.34766619967343	0.125470725037691	0.468825666197842	pseudobulk	edgeR	LRT	Deep_layer_neurons
Stat5b	-0.242170038609732	5.01479857006463	2.34743230368875	0.125489555528221	0.468825666197842	pseudobulk	edgeR	LRT	Deep_layer_neurons
Hba-a2	-1.76635514568718	-3.17447072548137	2.3470850106408	0.125517521179698	0.468856460321148	pseudobulk	edgeR	LRT	Deep_layer_neurons
Gpr25	-0.305568722032578	1.80831017094328	2.34545559257276	0.125648822011714	0.469273180968179	pseudobulk	edgeR	LRT	Deep_layer_neurons
Ppp2r2b	-0.154080374060477	10.0136455954243	2.34366684864315	0.125793137347587	0.469738369624072	pseudobulk	edgeR	LRT	Deep_layer_neurons
H4f16	-0.597541652992195	-0.763434547105276	2.3415637459723	0.125963050756431	0.470283378582882	pseudobulk	edgeR	LRT	Deep_layer_neurons
Fubp1	0.258597940244449	6.93270689821466	2.34052062186379	0.126047421249969	0.470283378582882	pseudobulk	edgeR	LRT	Deep_layer_neurons
Mipepos	-1.76715434253275	-3.18083593838487	2.34045938856165	0.126052375904791	0.470283378582882	pseudobulk	edgeR	LRT	Deep_layer_neurons
Mre11a	0.252940758340585	3.2786497469475	2.34025603194153	0.126068831933667	0.470283378582882	pseudobulk	edgeR	LRT	Deep_layer_neurons
Gm12869	-1.76707477160874	-3.18081698688895	2.34014807422834	0.126077569060605	0.470283378582882	pseudobulk	edgeR	LRT	Deep_layer_neurons
Acp4	-1.76707477160874	-3.18081698688895	2.34014807422834	0.126077569060605	0.470283378582882	pseudobulk	edgeR	LRT	Deep_layer_neurons
Spatc1l	-1.76707477160874	-3.18081698688895	2.34014807422834	0.126077569060605	0.470283378582882	pseudobulk	edgeR	LRT	Deep_layer_neurons
Gm45250	0.374026825848269	0.897326010301195	2.33947858908705	0.126131766204242	0.470411726734742	pseudobulk	edgeR	LRT	Deep_layer_neurons
Poglut2	0.266919233812833	2.78090083250761	2.33919431903702	0.126154786684076	0.470423778675114	pseudobulk	edgeR	LRT	Deep_layer_neurons
Olfr691	0.382642772783758	0.871151058519633	2.33814590020949	0.126239729107021	0.470595609209885	pseudobulk	edgeR	LRT	Deep_layer_neurons
Tmem132b	-0.149453540547636	8.37632849559921	2.33788934345364	0.126260524903375	0.470595609209885	pseudobulk	edgeR	LRT	Deep_layer_neurons
A2ml1	0.580325368411417	-0.964094971830101	2.33754353568741	0.126288561172436	0.470595609209885	pseudobulk	edgeR	LRT	Deep_layer_neurons
Gm19585	0.778830389306077	-0.397427299245774	2.3375398327373	0.126288861425547	0.470595609209885	pseudobulk	edgeR	LRT	Deep_layer_neurons
Il11	0.961493393298905	-2.55726911425551	2.33705985558876	0.126327787015389	0.470595609209885	pseudobulk	edgeR	LRT	Deep_layer_neurons
Rgmb	-0.184443634488144	4.2965021321177	2.33697963593328	0.126334294037426	0.470595609209885	pseudobulk	edgeR	LRT	Deep_layer_neurons
Wdr49	0.33139053251475	1.73999301091369	2.33691619355977	0.126339440433177	0.470595609209885	pseudobulk	edgeR	LRT	Deep_layer_neurons
Gm49893	0.571978265473379	-0.766530381274385	2.33612529014894	0.126403617471066	0.470632083014561	pseudobulk	edgeR	LRT	Deep_layer_neurons
Nol6	-0.220406451114742	3.87663148977551	2.33611470039602	0.126404477011495	0.470632083014561	pseudobulk	edgeR	LRT	Deep_layer_neurons
Efemp2	0.255142402281649	2.19712474516999	2.33592984103396	0.126419482572466	0.470632083014561	pseudobulk	edgeR	LRT	Deep_layer_neurons
Gbp5	0.897156529980578	-2.26989334901336	2.33577202494333	0.126432294521422	0.470632083014561	pseudobulk	edgeR	LRT	Deep_layer_neurons
Snap29	-0.248389794161341	3.95658933758542	2.33557586684812	0.126448221193589	0.470632083014561	pseudobulk	edgeR	LRT	Deep_layer_neurons
Gatm	0.354414448852718	2.46047488647437	2.33506281287355	0.126489888155508	0.470713466066489	pseudobulk	edgeR	LRT	Deep_layer_neurons
Mogs	-0.532031669772712	2.61606254491684	2.33473134522299	0.126516815956405	0.470739982613188	pseudobulk	edgeR	LRT	Deep_layer_neurons
Nsun2	-0.163780364195243	6.08176252957886	2.33432198197221	0.126550080646148	0.470790065277033	pseudobulk	edgeR	LRT	Deep_layer_neurons
Dxo	-0.254538474607155	3.20090825726275	2.33376354467233	0.126595474717618	0.470841033304273	pseudobulk	edgeR	LRT	Deep_layer_neurons
Insyn1	-0.25993880891211	3.65194957715406	2.33356772360832	0.12661139684533	0.470841033304273	pseudobulk	edgeR	LRT	Deep_layer_neurons
Gm38604	0.230868401511494	2.83223646627329	2.33342257010283	0.126623200652626	0.470841033304273	pseudobulk	edgeR	LRT	Deep_layer_neurons
Gm45014	-1.06367896538611	-2.1226092837787	2.33218571865675	0.126723830427461	0.471053936264993	pseudobulk	edgeR	LRT	Deep_layer_neurons
Msmo1	-0.344988249090071	5.02674467606942	2.33190903715085	0.126746353304136	0.471053936264993	pseudobulk	edgeR	LRT	Deep_layer_neurons
Rps6ka1	0.328912383334823	2.04107807524899	2.33159682509088	0.126771773843463	0.471053936264993	pseudobulk	edgeR	LRT	Deep_layer_neurons
Arpp21	0.154806072569907	11.3467436471247	2.33146583740822	0.126782440647123	0.471053936264993	pseudobulk	edgeR	LRT	Deep_layer_neurons
Dnase1l1	0.548300828410282	-0.426707116433969	2.33113652922356	0.126809261820901	0.471053936264993	pseudobulk	edgeR	LRT	Deep_layer_neurons
Gm14964	-0.651018328835946	-1.29657773015574	2.33106092922529	0.126815420106985	0.471053936264993	pseudobulk	edgeR	LRT	Deep_layer_neurons
Iba57	0.322737875618146	1.03866096841896	2.33101495749503	0.126819165072184	0.471053936264993	pseudobulk	edgeR	LRT	Deep_layer_neurons
Gm20069	-1.24578836566399	-2.40722645520942	2.32965536432518	0.126929976363396	0.471391875974168	pseudobulk	edgeR	LRT	Deep_layer_neurons
Gm15743	0.318458914091445	0.955601624941961	2.32888995122992	0.126992407417101	0.471481068949864	pseudobulk	edgeR	LRT	Deep_layer_neurons
Gm47343	0.618061520949046	-1.49081485463332	2.32887459921234	0.126993659956502	0.471481068949864	pseudobulk	edgeR	LRT	Deep_layer_neurons
Gm50469	-1.17189496373684	-0.572803050559668	2.32859106550292	0.127016795357098	0.471493325925817	pseudobulk	edgeR	LRT	Deep_layer_neurons
A930009A15Rik	-1.35229602014272	-2.37253325195932	2.32811356522554	0.127055768377701	0.471564360011665	pseudobulk	edgeR	LRT	Deep_layer_neurons
